Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1371340382215151620,negative,1.738025188446045,-1.0296940803527832,2.2162322998046875
1371340382357839875,neutral,1.580059289932251,0.2832564115524292,0.3923913240432739
1371340382563340291,neutral,1.949341893196106,-0.5868416428565979,1.1040555238723755
1371340382655553541,negative,0.7736210227012634,-1.0158811807632446,2.975856304168701
1371340383217614850,negative,1.1409698724746704,-1.0634154081344604,2.944664239883423
1371340383297236992,negative,1.221480369567871,0.8501978516578674,1.540497064590454
1371340383322402824,neutral,1.4404925107955933,1.3260324001312256,0.4241037964820862
1371340383402201090,negative,1.1485379934310913,-1.1916155815124512,3.087125301361084
1371340383741939712,neutral,2.0618419647216797,0.820589005947113,0.5264996290206909
1371340384102608896,negative,1.0305944681167603,-0.6196054220199585,1.9402533769607544
1371340384207396865,negative,0.9487544298171997,-0.27844172716140747,2.1780083179473877
1371340384782020610,neutral,2.5727148056030273,0.8459930419921875,-0.13782469928264618
1371340385188990977,negative,0.7306317687034607,-0.9232088923454285,3.2667479515075684
1371340385209909249,neutral,1.2914353609085083,-0.12371904402971268,1.226293683052063
1371340385352523776,negative,1.3152483701705933,-0.4181149899959564,1.611234188079834
1371340385394561025,negative,1.202983021736145,0.25526466965675354,1.6513155698776245
1371340385448947716,neutral,1.3828328847885132,0.6996933817863464,1.20838463306427
1371340385604096001,neutral,2.2690589427948,1.9989678859710693,-0.8073911666870117
1371340385675571201,neutral,1.723585605621338,1.634314775466919,0.18958336114883423
1371340385717350402,neutral,1.5709162950515747,0.3325658440589905,1.325337290763855
1371340386073862144,neutral,1.593051791191101,0.6828011274337769,0.8910976648330688
1371340386312982530,negative,1.114372968673706,0.2014249861240387,1.2916630506515503
1371340389165240321,neutral,1.3309732675552368,0.4313766658306122,0.4751695394515991
1371340389714628612,neutral,2.140044689178467,0.30089071393013,0.1310124695301056
1371340390914199556,neutral,1.996870756149292,1.859342336654663,-1.056312918663025
1371340391140708359,neutral,1.6870455741882324,1.3021994829177856,0.19608405232429504
1371340391530778625,negative,0.9795152544975281,-1.1380382776260376,3.17152738571167
1371340391807557638,positive,1.485979676246643,4.249210834503174,-1.2361326217651367
1371340392235425796,negative,1.5314007997512817,-0.5878568291664124,1.6465413570404053
1371340392516390920,negative,0.9459155201911926,0.33461079001426697,1.2817257642745972
1371340392549937154,negative,1.4055908918380737,-1.2697371244430542,3.230330228805542
1371340393061646340,neutral,1.137636423110962,0.4706563949584961,0.9602376818656921
1371340393594322944,neutral,1.74266517162323,-0.16372284293174744,0.9172024130821228
1371340393938259972,negative,1.4436908960342407,-0.6099401712417603,1.6950541734695435
1371340394420531211,neutral,1.3631391525268555,0.6268088221549988,-0.3878958523273468
1371340394840133632,neutral,2.215961456298828,-0.20834273099899292,0.715602695941925
1371340394877779970,negative,0.8991296291351318,-1.2752416133880615,3.6116411685943604
1371340394970058754,neutral,1.9324911832809448,0.27857834100723267,0.2071828693151474
1371340395167186946,negative,0.14372751116752625,-0.3965180516242981,1.9402226209640503
1371340395372814336,negative,1.2810616493225098,0.8277968764305115,1.5589654445648193
1371340397394415620,neutral,2.7365596294403076,1.1041431427001953,-0.5485138893127441
1371340398623330305,positive,0.6432373523712158,1.497098684310913,0.5188994407653809
1371340398656851969,negative,1.5349010229110718,-1.0658286809921265,2.6167492866516113
1371340398770192385,negative,1.2190055847167969,-0.6993047595024109,2.2471017837524414
1371340398925287425,negative,0.5391355752944946,0.2497452199459076,0.6039450764656067
1371340399424454656,neutral,2.0189096927642822,0.24585610628128052,0.544331431388855
1371340399625797632,neutral,1.4810705184936523,-0.15811842679977417,1.311441421508789
1371340399910952965,negative,0.530735969543457,-0.7016659379005432,1.9434349536895752
1371340401001562113,positive,1.970499873161316,2.637629270553589,-0.3668593168258667
1371340401483919360,positive,1.7504546642303467,3.1410391330718994,-0.9959714412689209
1371340401873842176,neutral,1.128743290901184,0.2030605673789978,1.032625675201416
1371340401966211073,neutral,2.016106605529785,1.3766344785690308,0.6308750510215759
1371340402524004352,neutral,2.138353109359741,1.1885179281234741,0.041670024394989014
1371340402721058819,positive,2.971496105194092,3.179746389389038,-0.9887120723724365
1371340402750541825,negative,1.097944974899292,-0.2049378752708435,1.8626594543457031
1371340402968649741,neutral,1.4289720058441162,0.2997812330722809,0.7445111274719238
1371340403023183872,neutral,1.2342801094055176,1.0329593420028687,0.5681353211402893
1371340403451002880,neutral,1.4831111431121826,0.21927908062934875,0.5622342228889465
1371340403660701701,neutral,1.0241446495056152,0.35060811042785645,0.7899792194366455
1371340403719421963,neutral,1.59123957157135,1.4416108131408691,0.18177244067192078
1371340403971084288,positive,1.5287014245986938,1.5525120496749878,0.3490787148475647
1371340404541566976,neutral,3.0067903995513916,2.0750691890716553,-1.062552571296692
1371340404549808129,negative,0.8835204243659973,-0.1621420979499817,0.9704153537750244
1371340404944080897,neutral,0.5061837434768677,0.04218224436044693,0.4795059561729431
1371340405330079745,neutral,1.7905707359313965,0.3318614959716797,1.1274564266204834
1371340406055694336,negative,2.0544729232788086,-1.0356544256210327,2.0901057720184326
1371340406177243140,neutral,1.5395872592926025,0.43147042393684387,-0.2044832706451416
1371340406412181504,neutral,2.0189099311828613,0.24585604667663574,0.5443314909934998
1371340406512885760,negative,1.0503736734390259,-0.5349359512329102,1.0809298753738403
1371340407406161921,neutral,1.3659971952438354,1.2345300912857056,0.14176978170871735
1371340408333144073,positive,1.5556174516677856,2.4193789958953857,-0.11512839049100876
1371340408782004224,neutral,2.499786138534546,-0.4122074544429779,1.0803850889205933
1371340408828137475,negative,1.3796610832214355,-0.9242377877235413,2.232192039489746
1371340408857501696,neutral,1.0774346590042114,1.0665613412857056,0.7927422523498535
1371340408978960385,neutral,2.0183663368225098,0.6663317680358887,1.0657860040664673
1371340409557954560,negative,1.0848287343978882,-1.0467442274093628,2.8509175777435303
1371340410912710657,negative,1.1896182298660278,-0.1800435483455658,1.9532251358032227
1371340411097264137,neutral,1.3692612648010254,0.5608320832252502,1.0414942502975464
1371340411185160193,negative,1.381848931312561,-0.8406166434288025,1.90928316116333
1371340411478945795,neutral,1.3908318281173706,1.2569273710250854,0.1293575018644333
1371340412523274244,negative,0.9325563907623291,-0.9934309124946594,3.3882973194122314
1371340412846288897,positive,1.9931328296661377,3.5374176502227783,-0.8603845238685608
1371340413559316481,negative,0.8793061971664429,-1.323157787322998,3.916963815689087
1371340413576093699,neutral,1.9655579328536987,-0.4360281527042389,1.232398509979248
1371340415060770817,negative,1.1684547662734985,-0.8430652618408203,2.2239902019500732
1371340415152971780,neutral,1.2107229232788086,0.3563882112503052,0.8026782274246216
1371340415455133698,negative,1.4619083404541016,-0.985640823841095,2.663496971130371
1371340416503676928,positive,1.1845117807388306,2.42340087890625,-0.41399091482162476
1371340416524689410,positive,0.2980487644672394,1.2805626392364502,0.3632453680038452
1371340417183141895,negative,1.2851451635360718,-0.6719022393226624,1.6509552001953125
1371340418118512640,negative,1.0751590728759766,-0.7527788877487183,2.171400785446167
1371340418898558977,negative,1.3152483701705933,-0.4181149899959564,1.611234188079834
1371340420244926464,negative,1.1803025007247925,-0.41936227679252625,1.840820550918579
1371340420249161728,neutral,2.393663167953491,0.8816800117492676,-0.411414235830307
1371340420265832448,neutral,2.097794532775879,-0.877118706703186,1.6019079685211182
1371340420748300289,neutral,1.7791365385055542,0.8344933986663818,0.9027531147003174
1371340421461282818,negative,1.709087610244751,-0.7297438383102417,2.135841131210327
1371340421490565120,positive,1.4048162698745728,1.4188569784164429,0.7687098383903503
1371340421704605697,positive,0.6733918786048889,3.411776304244995,-0.7033675909042358
1371340422400856065,neutral,1.9776182174682617,0.6406309008598328,-0.2027457356452942
1371340423315197952,neutral,2.790086507797241,-0.6283875107765198,0.9346688985824585
1371340423533260802,negative,0.7736209034919739,-1.0158811807632446,2.975856304168701
1371340424439332865,neutral,2.2991063594818115,1.0163660049438477,-0.1964128464460373
1371340425840197633,neutral,1.0627717971801758,0.48585402965545654,0.8215828537940979
1371340426200817669,neutral,2.0012195110321045,-0.08672960847616196,0.3953264057636261
1371340426238648323,positive,1.5919749736785889,3.351501226425171,-0.36807259917259216
1371340426246975489,negative,0.8628808259963989,0.8064576983451843,1.7922008037567139
1371340427152871426,positive,0.3698957860469818,3.8663852214813232,-0.7057474255561829
1371340428335742976,positive,1.140450358390808,2.9418082237243652,-0.7787023186683655
