"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike","NA"
"328",2,"2020_02_04_15",12716,31147,43863,15,153531,36,67205,0,"Feb"
"329",2,"2020_02_04_16",13035,31353,44388,18,192321,28,28411,0,"Feb"
"330",2,"2020_02_04_17",10232,23309,33541,10,189108,23,10345,0,"Feb"
"331",2,"2020_02_04_18",14641,33051,47692,23,189061,23,5398,0,"Feb"
"332",2,"2020_02_04_19",11452,25605,37057,13,192336,23,2832,0,"Feb"
"333",2,"2020_02_04_20",15158,32904,48062,18,189099,19,5894,0,"Feb"
"334",2,"2020_02_04_21",16546,34678,51224,13,80990,17,31496,0,"Feb"
"335",2,"2020_02_04_22",8568,20347,28915,13,192349,26,11811,0,"Feb"
"336",2,"2020_02_04_23",16165,39818,55983,17,192352,33,9001,0,"Feb"
"337",2,"2020_02_05_00",8572,21549,30121,9,192363,34,8387,0,"Feb"
"338",2,"2020_02_05_01",13848,33837,47685,32,153549,38,5025,0,"Feb"
"339",2,"2020_02_05_02",10691,31211,41902,12,287904,68,12858,0,"Feb"
"340",2,"2020_02_05_03",6295,18877,25172,5,192370,74,4012,0,"Feb"
"341",2,"2020_02_05_04",14484,42159,56643,18,189088,75,26071,0,"Feb"
"342",2,"2020_02_05_05",6151,17939,24090,11,213911,81,2479,0,"Feb"
"343",2,"2020_02_05_06",12013,34711,46724,17,192382,74,6876,0,"Feb"
"344",2,"2020_02_05_07",10481,27771,38252,20,189088,50,7679,0,"Feb"
"345",2,"2020_02_05_08",10070,23723,33793,14,153548,37,3107,0,"Feb"
"346",2,"2020_02_05_09",10321,25683,36004,7,192392,40,37151,0,"Feb"
"347",2,"2020_02_05_10",11614,31375,42989,6,192393,51,7206,0,"Feb"
"348",2,"2020_02_05_11",7296,18311,25607,9,192395,33,2961,0,"Feb"
"349",2,"2020_02_05_12",8335,20660,28995,12,319398,32,2777,0,"Feb"
"350",2,"2020_02_05_13",12559,29336,41895,13,188921,29,27013,0,"Feb"
"351",2,"2020_02_05_14",11459,26873,38332,4,153612,29,2776,0,"Feb"
"352",2,"2020_02_05_15",11963,28641,40604,13,213945,34,50074,0,"Feb"
"353",2,"2020_02_05_16",16578,37554,54132,15,192399,28,29272,0,"Feb"
"354",2,"2020_02_05_17",9130,19703,28833,9,189068,20,8965,0,"Feb"
"355",2,"2020_02_05_18",19654,39309,58963,18,213882,15,4956,0,"Feb"
"356",2,"2020_02_05_19",9884,19093,28977,10,189074,12,19008,0,"Feb"
"357",2,"2020_02_05_20",12869,24404,37273,5,192341,12,35115,0,"Feb"
"358",2,"2020_02_05_21",16773,32636,49409,16,287997,12,7259,0,"Feb"
"359",2,"2020_02_05_22",16742,34611,51353,19,213968,17,3356,0,"Feb"
"360",2,"2020_02_05_23",7224,15849,23073,10,189061,21,10235,0,"Feb"
"361",2,"2020_02_06_00",12332,30144,42476,14,188928,35,68238,0,"Feb"
"362",2,"2020_02_06_01",13211,31177,44388,19,213971,32,6617,0,"Feb"
"363",2,"2020_02_06_02",5384,13114,18498,9,150142,41,1947,0,"Feb"
"364",2,"2020_02_06_03",15165,37602,52767,18,189068,38,68708,0,"Feb"
"365",2,"2020_02_06_04",4446,9814,14260,5,188927,32,19080,0,"Feb"
"366",2,"2020_02_06_05",14282,35069,49351,24,188904,41,7784,0,"Feb"
"367",2,"2020_02_06_06",13305,32342,45647,21,189059,36,5880,0,"Feb"
"368",2,"2020_02_06_07",13325,32057,45382,22,189108,31,4789,0,"Feb"
"369",2,"2020_02_06_08",15732,31223,46955,7,188913,20,3972,0,"Feb"
"370",2,"2020_02_06_09",1095,2061,3156,0,44532,21,1169,0,"Feb"
"371",2,"2020_02_06_10",15437,36000,51437,25,189083,34,55885,0,"Feb"
"372",2,"2020_02_06_11",8669,18887,27556,10,150112,30,24131,0,"Feb"
"373",2,"2020_02_06_12",15066,34612,49678,26,93821,28,5149,0,"Feb"
"374",2,"2020_02_06_13",8535,18705,27240,9,182504,28,54078,0,"Feb"
"375",2,"2020_02_06_14",9882,21728,31610,8,150120,32,3932,0,"Feb"
"376",2,"2020_02_06_15",11530,28177,39707,10,188944,45,18398,0,"Feb"
"377",2,"2020_02_06_16",6946,16851,23797,4,188905,49,3034,0,"Feb"
"378",2,"2020_02_06_17",15450,33337,48787,12,189110,27,4930,0,"Feb"
"379",2,"2020_02_06_18",14637,31673,46310,25,93845,24,20074,0,"Feb"
"380",2,"2020_02_06_19",16441,35301,51742,19,188953,22,17359,0,"Feb"
"381",2,"2020_02_06_20",7427,17239,24666,5,93871,28,12355,0,"Feb"
"382",2,"2020_02_06_21",15299,34314,49613,20,213925,29,8428,0,"Feb"
"383",2,"2020_02_06_22",11767,27772,39539,12,189072,36,10790,0,"Feb"
"384",2,"2020_02_06_23",13764,33282,47046,15,214046,37,9769,0,"Feb"
"385",2,"2020_02_07_00",8220,20893,29113,21,182555,47,9529,0,"Feb"
"386",2,"2020_02_07_01",11381,26966,38347,29,188908,39,230858,0,"Feb"
"387",2,"2020_02_07_02",12832,32051,44883,19,188925,43,21219,0,"Feb"
"388",2,"2020_02_07_03",6747,16666,23413,6,189066,40,2498,0,"Feb"
"389",2,"2020_02_07_04",14574,37113,51687,12,182612,49,5239,0,"Feb"
"390",2,"2020_02_07_05",14078,35083,49161,26,213927,44,10728,0,"Feb"
"391",2,"2020_02_07_06",5005,15412,20417,8,150111,96,9631,0,"Feb"
"392",2,"2020_02_07_07",7177,20461,27638,13,93859,78,8919,0,"Feb"
"393",2,"2020_02_07_08",13009,34774,47783,17,182530,75,14268,0,"Feb"
"394",2,"2020_02_07_09",7154,19869,27023,6,150178,78,22327,0,"Feb"
"395",2,"2020_02_07_10",7373,20736,28109,12,189109,80,4760,0,"Feb"
"396",2,"2020_02_07_11",8671,24847,33518,11,189062,85,3959,0,"Feb"
"397",2,"2020_02_07_12",10137,27560,37697,17,150143,64,7933,0,"Feb"
"398",2,"2020_02_07_13",10673,28090,38763,9,150078,57,4516,0,"Feb"
"399",2,"2020_02_07_14",12451,31175,43626,15,189111,55,4810,0,"Feb"
"400",2,"2020_02_07_15",12566,32661,45227,16,182510,64,14856,0,"Feb"
"401",2,"2020_02_07_16",10596,26288,36884,14,182563,51.5,51926,0,"Feb"
"402",2,"2020_02_07_17",8859,22775,31634,11,188967,64,15786,0,"Feb"
"403",2,"2020_02_07_18",7403,19901,27304,5,189083,66,6768,0,"Feb"
"404",2,"2020_02_07_19",12598,31993,44591,6,189062,54,33622,0,"Feb"
"405",2,"2020_02_07_20",12640,32333,44973,7,100842,51,67883,0,"Feb"
"406",2,"2020_02_07_21",2013,2985,4998,2,100903,18,8046,0,"Feb"
"407",2,"2020_02_07_22",16841,42448,59289,26,150150,57,8606,0,"Feb"
"408",2,"2020_02_07_23",7969,21483,29452,3,150120,63,9049,0,"Feb"
"409",2,"2020_02_08_00",11947,32227,44174,12,192461,61,66486,0,"Feb"
"410",2,"2020_02_08_01",8970,25678,34648,10,189067,65,5420,0,"Feb"
"411",2,"2020_02_08_02",9820,28664,38484,9,188936,74,11467,0,"Feb"
"412",2,"2020_02_08_03",9855,29815,39670,13,192470,87,7568,0,"Feb"
"413",2,"2020_02_08_04",7194,21657,28851,16,192470,92,2515,0,"Feb"
"414",2,"2020_02_08_05",6372,20385,26757,6,189062,117,4284,0,"Feb"
"415",2,"2020_02_08_06",837,2363,3200,2,192483,31,5,0,"Feb"
"416",2,"2020_02_08_07",9955,29121,39076,11,192484,79,18158,0,"Feb"
"417",2,"2020_02_08_08",12872,32000,44872,11,214002,53,4216,0,"Feb"
"418",2,"2020_02_08_09",14270,39530,53800,12,188309,59,4384,0,"Feb"
"419",2,"2020_02_08_10",4084,11518,15602,3,100770,58,13789,0,"Feb"
"420",2,"2020_02_08_11",13601,38357,51958,20,188950,68,21130,0,"Feb"
"421",2,"2020_02_08_12",7973,23496,31469,9,189098,76,20676,0,"Feb"
"422",2,"2020_02_08_13",7487,21616,29103,13,287790,70,2005,0,"Feb"
"423",2,"2020_02_08_14",8737,26056,34793,7,287897,84,18226,0,"Feb"
"424",2,"2020_02_08_15",9435,28757,38192,9,287976,92,6992,0,"Feb"
"425",2,"2020_02_08_16",9664,30802,40466,11,213989,109,20205,0,"Feb"
"426",2,"2020_02_08_17",9983,29838,39821,11,192504,89,22571,0,"Feb"
"427",2,"2020_02_08_18",12542,35082,47624,24,192513,74,46594,0,"Feb"
"428",2,"2020_02_08_19",8076,22065,30141,17,189060,54,1920,0,"Feb"
"429",2,"2020_02_08_20",14374,38822,53196,16,322331,53,10804,0,"Feb"
"430",2,"2020_02_08_21",4899,13359,18258,8,189053,51,2117,0,"Feb"
"431",2,"2020_02_08_22",13368,38120,51488,20,189067,77,24897,0,"Feb"
"432",2,"2020_02_08_23",5649,17112,22761,6,192517,88,7573,0,"Feb"
"433",2,"2020_02_09_00",14315,44561,58876,16,192520,95,21575,0,"Feb"
"434",2,"2020_02_09_01",4975,16846,21821,7,192525,127,9436,0,"Feb"
"435",2,"2020_02_09_02",5195,18471,23666,6,100842,142,3330,0,"Feb"
"436",2,"2020_02_09_03",10989,37097,48086,13,420915,130,20068,0,"Feb"
"437",2,"2020_02_09_04",6735,22127,28862,14,189078,133,53935,0,"Feb"
"438",2,"2020_02_09_05",11214,34450,45664,12,213911,108,5267,0,"Feb"
"439",2,"2020_02_09_06",3483,11189,14672,2,192535,83.5,791,0,"Feb"
"440",2,"2020_02_09_07",12314,39752,52066,17,213938,41,3811,0,"Feb"
"441",2,"2020_02_09_08",4428,10995,15423,2,213888,32,5653,0,"Feb"
"442",2,"2020_02_09_09",14653,40790,55443,20,192546,52,7851,0,"Feb"
"443",2,"2020_02_09_10",3696,10640,14336,5,100845,41,888,0,"Feb"
"444",2,"2020_02_09_11",13954,40189,54143,23,189052,51,13024,0,"Feb"
"445",2,"2020_02_09_12",6263,18895,25158,10,150108,58,9671,0,"Feb"
"446",2,"2020_02_09_13",7641,23074,30715,12,213870,63,2362,0,"Feb"
"447",2,"2020_02_09_14",7842,24583,32425,12,213912,79,3397,0,"Feb"
"448",2,"2020_02_09_15",9462,29599,39061,10,150161,92,2336,0,"Feb"
"449",2,"2020_02_09_16",11439,33322,44761,17,192541,78,8184,0,"Feb"
"450",2,"2020_02_09_17",6201,18142,24343,7,332503,62,11515,0,"Feb"
"451",2,"2020_02_09_18",14581,40330,54911,17,213948,48,10072,0,"Feb"
"452",2,"2020_02_09_19",8277,22722,30999,9,192550,66,20419,0,"Feb"
"453",2,"2020_02_09_20",6320,17074,23394,7,101590,67,13472,0,"Feb"
"454",2,"2020_02_09_21",13024,38425,51449,12,192552,90,7791,0,"Feb"
"455",2,"2020_02_09_22",7435,22709,30144,0,189074,91,9454,0,"Feb"
"456",2,"2020_02_09_23",9045,26186,35231,4,192554,77,2746,0,"Feb"
"457",2,"2020_02_10_00",10346,28966,39312,7,192562,85,15416,0,"Feb"
"458",2,"2020_02_10_01",14126,40128,54254,15,214037,80,4357,0,"Feb"
"459",2,"2020_02_10_02",3090,9073,12163,1,189062,55,33389,0,"Feb"
"460",2,"2020_02_10_03",14183,36910,51093,14,188908,49,27578,0,"Feb"
"461",2,"2020_02_10_04",14917,33921,48838,13,188240,36,13022,0,"Feb"
"462",2,"2020_02_10_05",11944,30192,42136,13,102267,44,3493,0,"Feb"
"463",2,"2020_02_10_06",2370,6221,8591,1,102311,33,1379,0,"Feb"
"464",2,"2020_02_10_07",13952,33873,47825,15,192564,38,6156,0,"Feb"
"465",2,"2020_02_10_08",16383,33395,49778,16,188944,23,20385,0,"Feb"
"466",2,"2020_02_10_09",15630,34601,50231,23,102390,25,3930,0,"Feb"
"467",2,"2020_02_10_10",3993,8734,12727,5,102410,21,603,0,"Feb"
"468",2,"2020_02_10_11",17850,40245,58095,21,192565,28,3652,0,"Feb"
"469",2,"2020_02_10_12",6719,15497,22216,4,100844,24,11558,0,"Feb"
"470",2,"2020_02_10_13",13300,31664,44964,14,213967,31,12409,0,"Feb"
"471",2,"2020_02_10_14",14572,34983,49555,19,150107,33,8772,0,"Feb"
"472",2,"2020_02_10_15",13237,31020,44257,16,189068,31,15066,0,"Feb"
"473",2,"2020_02_10_16",9614,22520,32134,5,192570,30,41027,0,"Feb"
"474",2,"2020_02_10_17",10255,22581,32836,6,192573,27,30529,0,"Feb"
"475",2,"2020_02_10_18",9120,20186,29306,8,213980,31,14696,0,"Feb"
"476",2,"2020_02_10_19",11221,28317,39538,8,192578,41,33561,0,"Feb"
"477",2,"2020_02_10_20",14565,34716,49281,9,192577,34,8339,0,"Feb"
"478",2,"2020_02_10_21",5782,14314,20096,7,192571,37,3897,0,"Feb"
"479",2,"2020_02_10_22",11408,29960,41368,10,188925,59,12433,0,"Feb"
"480",2,"2020_02_10_23",14316,41404,55720,13,214028,80,18223,0,"Feb"
"481",2,"2020_02_11_00",6040,17920,23960,2,102829,87,2211,0,"Feb"
"482",2,"2020_02_11_01",10281,28566,38847,13,189098,73,2788,0,"Feb"
"483",2,"2020_02_11_02",13161,37921,51082,11,182525,73,9473,0,"Feb"
"484",2,"2020_02_11_03",5901,17533,23434,8,100878,89,7602,0,"Feb"
"485",2,"2020_02_11_04",14769,43407,58176,9,100772,82,8481,0,"Feb"
"486",2,"2020_02_11_05",3693,11048,14741,5,102888,70,3838,0,"Feb"
"487",2,"2020_02_11_06",14257,41713,55970,10,192584,79,3511,0,"Feb"
"488",2,"2020_02_11_07",14154,37082,51236,25,192588,54,6181,0,"Feb"
"489",2,"2020_02_11_08",3824,9391,13215,4,192593,36,741,0,"Feb"
"490",2,"2020_02_11_09",14664,36003,50667,21,189062,39,4612,0,"Feb"
"491",2,"2020_02_11_10",15550,37755,53305,17,214042,38,30745,0,"Feb"
"492",2,"2020_02_11_11",6104,15569,21673,6,150055,41,6184,0,"Feb"
"493",2,"2020_02_11_12",11638,28026,39664,13,213964,38,9309,0,"Feb"
"494",2,"2020_02_11_13",14821,36111,50932,14,189091,42,3025,0,"Feb"
"495",2,"2020_02_11_14",12306,29558,41864,13,189062,37,21088,0,"Feb"
"496",2,"2020_02_11_15",12688,31151,43839,12,263143,42,20112,0,"Feb"
"497",2,"2020_02_11_16",11273,26087,37360,13,150087,33,3300,0,"Feb"
"498",2,"2020_02_11_17",9854,22246,32100,8,100824,31,12743,0,"Feb"
"499",2,"2020_02_11_18",15902,35144,51046,14,103059,31,16339,0,"Feb"
"500",2,"2020_02_11_19",12275,27724,39999,15,189048,27,10101,0,"Feb"
"501",2,"2020_02_11_20",18719,40572,59291,17,469739,23,325897,0,"Feb"
"502",2,"2020_02_11_21",5009,10525,15534,7,100866,19,1996,0,"Feb"
"503",2,"2020_02_11_22",17556,40163,57719,16,287857,31,2031,0,"Feb"
"504",2,"2020_02_11_23",15816,36532,52348,18,213913,33,3586,0,"Feb"
"505",2,"2020_02_12_00",3691,8862,12553,5,192598,27,1974,0,"Feb"
"506",2,"2020_02_12_01",14619,37120,51739,19,192599,47,13223,0,"Feb"
"507",2,"2020_02_12_02",13225,34391,47616,15,150074,53,6330,0,"Feb"
"508",2,"2020_02_12_03",4818,13279,18097,5,100848,57,12969,0,"Feb"
"509",2,"2020_02_12_04",12937,32067,45004,15,288003,47,1522,0,"Feb"
"510",2,"2020_02_12_05",12389,30348,42737,13,213975,39,19798,0,"Feb"
"511",2,"2020_02_12_06",5216,12692,17908,4,108531,29,1809,0,"Feb"
"512",2,"2020_02_12_07",10075,22599,32674,16,153586,23,2327,0,"Feb"
"513",2,"2020_02_12_08",15554,28280,43834,17,192585,15,9352,0,"Feb"
"514",2,"2020_02_12_09",13473,29125,42598,8,213957,23,4166,0,"Feb"
"515",2,"2020_02_12_10",9356,20389,29745,11,100845,23,48816,0,"Feb"
"516",2,"2020_02_12_11",9110,20666,29776,12,192588,28,7877,0,"Feb"
"517",2,"2020_02_12_12",12748,28680,41428,15,214027,27,9480,0,"Feb"
"518",2,"2020_02_12_13",12924,27418,40342,13,100872,19,2786,0,"Feb"
"519",2,"2020_02_12_14",9915,19760,29675,10,192590,15,19025,0,"Feb"
"520",2,"2020_02_12_15",16183,37840,54023,16,230804,34,30625,0,"Feb"
"521",2,"2020_02_12_16",6574,14654,21228,6,182610,25,7962,0,"Feb"
"522",2,"2020_02_12_17",16310,38363,54673,16,189091,36,28846,0,"Feb"
"523",2,"2020_02_12_18",8440,19591,28031,5,188905,39,71369,0,"Feb"
"524",2,"2020_02_12_19",9878,20681,30559,9,150177,23,8181,0,"Feb"
"525",2,"2020_02_12_20",16664,36924,53588,24,189099,23,1953,0,"Feb"
"526",2,"2020_02_12_21",16447,36265,52712,9,213957,23,4691,0,"Feb"
"527",2,"2020_02_12_22",3289,7016,10305,4,103323,17,18670,0,"Feb"
"528",2,"2020_02_12_23",16009,37269,53278,14,287953,37,4209,0,"Feb"
"529",2,"2020_02_13_00",8909,21694,30603,12,100776,54,17978,0,"Feb"
"530",2,"2020_02_13_01",13290,35100,48390,11,192580,53,39757,0,"Feb"
"531",2,"2020_02_13_02",12549,32806,45355,12,213950,59,10992,0,"Feb"
"532",2,"2020_02_13_03",7279,19210,26489,7,181950,48,23519,0,"Feb"
"533",2,"2020_02_13_04",14291,36482,50773,16,189101,46,3839,0,"Feb"
"534",2,"2020_02_13_05",13172,34452,47624,18,213971,43,2136,0,"Feb"
"535",2,"2020_02_13_06",7630,18340,25970,16,150087,30,2722,0,"Feb"
"536",2,"2020_02_13_07",9225,19570,28795,13,75840,19,13045,0,"Feb"
"537",2,"2020_02_13_08",17798,31575,49373,19,189063,14,4879,0,"Feb"
"538",2,"2020_02_13_09",15917,32565,48482,13,182516,18,8633,0,"Feb"
"539",2,"2020_02_13_10",16402,34525,50927,18,189067,21,38056,0,"Feb"
"540",2,"2020_02_13_11",5130,11967,17097,8,189078,30,3977,0,"Feb"
"541",2,"2020_02_13_12",18165,41936,60101,28,188918,33,13200,0,"Feb"
"542",2,"2020_02_13_13",10197,24258,34455,10,81029,36,5323,0,"Feb"
"543",2,"2020_02_13_14",9308,21111,30419,10,188925,29,3026,0,"Feb"
"544",2,"2020_02_13_15",19323,44524,63847,23,188913,30,4737,0,"Feb"
"545",2,"2020_02_13_16",8272,19625,27897,6,188906,32,6844,0,"Feb"
"546",2,"2020_02_13_17",18977,43141,62118,15,182565,30,2290,0,"Feb"
"547",2,"2020_02_13_18",5520,12250,17770,2,188953,20,1988,0,"Feb"
"548",2,"2020_02_13_19",13084,27190,40274,17,165512,19,4603,0,"Feb"
"549",2,"2020_02_13_20",15997,34128,50125,18,189063,20,3811,0,"Feb"
"550",2,"2020_02_13_21",15092,33186,48278,15,189068,23,84406,0,"Feb"
"551",2,"2020_02_13_22",15062,35174,50236,17,189099,30,4735,0,"Feb"
"552",2,"2020_02_13_23",6761,15996,22757,7,100760,32,31905,0,"Feb"
"553",2,"2020_02_14_00",9799,22739,32538,10,100896,34,3713,0,"Feb"
"554",2,"2020_02_14_01",12978,32208,45186,22,287903,39,4361,0,"Feb"
"555",2,"2020_02_14_02",13033,32046,45079,18,189079,40,13711,0,"Feb"
"556",2,"2020_02_14_03",13877,32464,46341,17,213953,34,3070,0,"Feb"
"557",2,"2020_02_14_04",11966,30284,42250,22,192585,39,3731,0,"Feb"
"558",2,"2020_02_14_05",10712,28741,39453,16,188920,51,17316,0,"Feb"
"559",2,"2020_02_14_06",11124,26360,37484,20,192590,33,1774,0,"Feb"
"560",2,"2020_02_14_07",11490,27081,38571,18,189063,31,8465,0,"Feb"
"561",2,"2020_02_14_08",10907,20654,31561,16,75860,19,16260,0,"Feb"
"562",2,"2020_02_14_09",2504,6048,8552,1,100781,20,3015,0,"Feb"
"563",2,"2020_02_14_10",12585,27731,40316,12,213971,27,3419,0,"Feb"
"564",2,"2020_02_14_11",13870,31033,44903,15,239962,28,3033,0,"Feb"
"565",2,"2020_02_14_12",12647,29986,42633,15,100877,34,6919,0,"Feb"
"566",2,"2020_02_14_13",5608,12972,18580,4,153553,27,48658,0,"Feb"
"567",2,"2020_02_14_14",13722,31448,45170,17,189091,35,6100,0,"Feb"
"568",2,"2020_02_14_15",8606,21004,29610,5,189095,33,9882,0,"Feb"
"569",2,"2020_02_14_16",7307,17885,25192,8,192608,31.5,2070,0,"Feb"
"570",2,"2020_02_14_17",15557,34023,49580,14,100854,25,4421,0,"Feb"
"571",2,"2020_02_14_18",14864,31090,45954,19,192610,20,2334,0,"Feb"
"572",2,"2020_02_14_19",13797,26972,40769,17,100895,14,3504,0,"Feb"
"573",2,"2020_02_14_20",12908,24739,37647,15,189052,13,4909,0,"Feb"
"574",2,"2020_02_14_21",12728,26602,39330,15,214040,18,8681,0,"Feb"
"575",2,"2020_02_14_22",12123,26362,38485,9,287973,20,5241,0,"Feb"
"576",2,"2020_02_14_23",11990,28052,40042,10,189090,29,8442,0,"Feb"
"577",2,"2020_02_15_00",11249,29500,40749,10,100878,43,12191,0,"Feb"
"578",2,"2020_02_15_01",10965,29552,40517,20,287863,49,5197,0,"Feb"
"579",2,"2020_02_15_02",11391,31685,43076,10,100839,56,10914,0,"Feb"
"580",2,"2020_02_15_03",3692,10164,13856,4,192606,40,1255,0,"Feb"
"581",2,"2020_02_15_04",6307,18041,24348,7,213979,59,37512,0,"Feb"
"582",2,"2020_02_15_05",9730,27927,37657,23,287960,68,8412,0,"Feb"
"583",2,"2020_02_15_06",4698,13831,18529,11,192608,58,2329,0,"Feb"
"584",2,"2020_02_15_07",9728,27718,37446,14,188905,56,2523,0,"Feb"
"585",2,"2020_02_15_08",11814,27771,39585,24,188082,38,6820,0,"Feb"
"586",2,"2020_02_15_09",10650,29753,40403,22,189061,50,18960,0,"Feb"
"587",2,"2020_02_15_10",13637,37112,50749,17,287941,56,13827,0,"Feb"
"588",2,"2020_02_15_11",2406,6939,9345,7,41673,48,2237,0,"Feb"
"589",2,"2020_02_15_12",10545,30097,40642,15,189051,68,5128,0,"Feb"
"590",2,"2020_02_15_13",10877,31153,42030,10,287726,65,10870,0,"Feb"
"591",2,"2020_02_15_14",8340,23906,32246,7,214021,61,3102,0,"Feb"
"592",2,"2020_02_15_15",10559,31739,42298,14,192609,75,7439,0,"Feb"
"593",2,"2020_02_15_16",5303,15868,21171,6,103437,79,890,0,"Feb"
"594",2,"2020_02_15_17",6057,16917,22974,1,182602,55,3968,0,"Feb"
"595",2,"2020_02_15_18",12550,32412,44962,20,213983,43,8422,0,"Feb"
"596",2,"2020_02_15_19",11915,28160,40075,13,188912,30,17361,0,"Feb"
"597",2,"2020_02_15_20",11714,26868,38582,13,287941,26,8847,0,"Feb"
"598",2,"2020_02_15_21",3412,7624,11036,2,153545,19,1403,0,"Feb"
"599",2,"2020_02_15_22",7485,19927,27412,10,287794,46,7426,0,"Feb"
"600",2,"2020_02_15_23",10649,30541,41190,21,287930,55,3639,0,"Feb"
"601",2,"2020_02_16_00",10106,28961,39067,8,213904,66,6253,0,"Feb"
"602",2,"2020_02_16_01",3891,13396,17287,4,189101,100,2018,0,"Feb"
"603",2,"2020_02_16_02",10230,33064,43294,19,182523,108,136412,0,"Feb"
"604",2,"2020_02_16_03",10247,33234,43481,17,213957,112,4553,0,"Feb"
"605",2,"2020_02_16_04",4145,13818,17963,8,192601,126,6548,0,"Feb"
"606",2,"2020_02_16_05",7000,24313,31313,12,192608,161,5701,0,"Feb"
"607",2,"2020_02_16_06",9106,31376,40482,20,100841,155,3940,0,"Feb"
"608",2,"2020_02_16_07",9134,30669,39803,18,189048,133,3734,0,"Feb"
"609",2,"2020_02_16_08",5243,14341,19584,4,287832,77.5,2816,0,"Feb"
"610",2,"2020_02_16_09",5781,19316,25097,14,93877,112,4277,0,"Feb"
"611",2,"2020_02_16_10",10078,32746,42824,7,181863,120,2220,0,"Feb"
"612",2,"2020_02_16_11",5092,16461,21553,6,100876,103,1663,0,"Feb"
"613",2,"2020_02_16_12",8443,27735,36178,14,153529,103,5145,0,"Feb"
"614",2,"2020_02_16_13",8830,27876,36706,15,213918,84,3770,0,"Feb"
"615",2,"2020_02_16_14",7460,24513,31973,12,287729,110,3114,0,"Feb"
"616",2,"2020_02_16_15",6667,19707,26374,7,213999,67,4353,0,"Feb"
"617",2,"2020_02_16_16",14638,42094,56732,21,213918,67,16726,0,"Feb"
"618",2,"2020_02_16_17",3793,10120,13913,9,189068,42,5390,0,"Feb"
"619",2,"2020_02_16_18",14198,38032,52230,19,188968,47,11805,0,"Feb"
"620",2,"2020_02_16_19",13577,35145,48722,6,100839,43,4808,0,"Feb"
"621",2,"2020_02_16_20",7273,18528,25801,6,182542,38,3768,0,"Feb"
"622",2,"2020_02_16_21",5020,13114,18134,2,189061,40,1547,0,"Feb"
"623",2,"2020_02_16_22",12161,31574,43735,13,192606,41,6719,0,"Feb"
"624",2,"2020_02_16_23",12038,31922,43960,10,287904,44,6190,0,"Feb"
"625",2,"2020_02_17_00",8173,22025,30198,15,83823,56,7559,0,"Feb"
"626",2,"2020_02_17_01",3952,10930,14882,6,83777,45,2991,0,"Feb"
"627",2,"2020_02_17_02",11597,30671,42268,11,103459,47,5633,0,"Feb"
"628",2,"2020_02_17_03",11507,30883,42390,18,213965,51,6792,0,"Feb"
"629",2,"2020_02_17_04",10803,28886,39689,10,213989,48,2847,0,"Feb"
"630",2,"2020_02_17_05",10509,27719,38228,7,188943,44,8063,0,"Feb"
"631",2,"2020_02_17_06",10547,28154,38701,14,213871,51,12687,0,"Feb"
"632",2,"2020_02_17_07",11144,26588,37732,17,192596,29,22688,0,"Feb"
"633",2,"2020_02_17_08",12990,26936,39926,11,75813,23,4608,0,"Feb"
"634",2,"2020_02_17_09",10774,23095,33869,12,287904,21,4057,0,"Feb"
"635",2,"2020_02_17_10",1711,3993,5704,1,192601,14,974,0,"Feb"
"636",2,"2020_02_17_11",13478,32568,46046,21,100787,35,26433,0,"Feb"
"637",2,"2020_02_17_12",14285,35133,49418,12,73950,37,30943,0,"Feb"
"638",2,"2020_02_17_13",5447,14876,20323,2,153511,59,5729,0,"Feb"
"639",2,"2020_02_17_14",13688,35669,49357,12,213911,54,5101,0,"Feb"
"640",2,"2020_02_17_15",8086,20757,28843,11,192597,39,14977,0,"Feb"
"641",2,"2020_02_17_16",17358,38953,56311,12,99737,28,13078,0,"Feb"
"642",2,"2020_02_17_17",5671,11805,17476,4,100426,20,1603,0,"Feb"
"643",2,"2020_02_17_18",13484,29873,43357,12,150141,26,38397,0,"Feb"
"644",2,"2020_02_17_19",14966,31015,45981,12,192601,18,6872,0,"Feb"
"645",2,"2020_02_17_20",13926,28052,41978,13,192601,15,7041,0,"Feb"
"646",2,"2020_02_17_21",14944,30668,45612,13,287815,17,14899,0,"Feb"
"647",2,"2020_02_17_22",14608,30347,44955,16,213943,20,8753,0,"Feb"
"648",2,"2020_02_17_23",4296,8899,13195,6,192608,17,1190,0,"Feb"
"649",2,"2020_02_18_00",10521,25126,35647,11,189099,34,3104,0,"Feb"
"650",2,"2020_02_18_01",12888,30194,43082,14,189062,33,1506,0,"Feb"
"651",2,"2020_02_18_02",12653,30281,42934,28,103467,34,2932,0,"Feb"
"652",2,"2020_02_18_03",12091,30919,43010,13,189068,42,8477,0,"Feb"
"653",2,"2020_02_18_04",11769,30739,42508,16,192606,47,637589,0,"Feb"
"654",2,"2020_02_18_05",11070,30128,41198,11,213960,48,6964,0,"Feb"
"655",2,"2020_02_18_06",11314,30176,41490,18,150163,45,15164,0,"Feb"
"656",2,"2020_02_18_07",12254,30263,42517,15,188906,38,67270,0,"Feb"
"657",2,"2020_02_18_08",14800,31437,46237,22,192603,28,3100,0,"Feb"
"658",2,"2020_02_18_09",2144,4927,7071,6,192600,18,606,0,"Feb"
"659",2,"2020_02_18_10",13653,34918,48571,10,221564,46,6008,0,"Feb"
